Sanskrit|English|Hindi
वदिल्ली> भारतस्य अष्टादशे लोकसभानिर्वाचने भाजपादलेन नेतृत्वमावहते एन् डि ए सख्याय प्रतीक्षितः विजयः न लब्धः।|Delhi> The BJP-led NDA ally has not won the expected victory in India's 18th Lok Sabha elections.|दिल्ली> भारत के 18वें लोकसभा चुनाव में बीजेपी के नेतृत्व वाले एनडीए सहयोगी दल को अपेक्षित जीत नहीं मिली है।
भाजपादलनेतृत्वेन ४०० स्थानानि अभिमानितानि तथापि निष्क्रमणाधिष्ठितमतगणनासु  ३५० अधिकानि स्थानानि च प्रोक्तानि।|The BJP leadership boasted 400 seats and yet more than 350 seats were mentioned in the exit-based vote counts.|भाजपा नेतृत्व ने 400 सीटों का दावा किया और फिर भी निकास-आधारित वोटों की गिनती में 350 से अधिक सीटों का उल्लेख किया गया।
किन्तु सख्यं २९१ स्थानैः तृप्तमभवत्।|But the friendship was satisfied with 291 places.|लेकिन दोस्ती 291 जगहों से पूरी हुई।
किन्तु विपक्षदलः 'इन्डिया' सख्यं आभारतं २३४ स्थानैः ऊर्जस्वलं प्रत्यागमनं कृतम्।|But the opposition party 'India' made an energetic comeback with 234 seats.|लेकिन विपक्षी पार्टी 'इंडिया' ने 234 सीटों के साथ जोरदार वापसी की।
आहत्य ५४३ स्थानेषु एन् डि ए सख्येन प्राप्तेषु २९१ स्थानेषु २४० संख्याकं भाजपा दलस्य भवति।|Of the 543 seats won by the NDA, the BJP has 240 out of 291 seats.|एनडीए को मिली 543 सीटों में से बीजेपी के पास 291 में से 240 सीटें हैं।
दलेनैव २७२ इति सर्वकाररूपीकरणयोग्या अवश्यसंख्याप्राप्तिः लप्स्यते इत्यभिलाषः व्यर्थः जातः।|The hope that the party itself would achieve a government-formable number of 272 was in vain.|यह उम्मीद व्यर्थ थी कि पार्टी स्वयं सरकार बनाने लायक 272 का आंकड़ा हासिल कर लेगी।
कोण्ग्रस् दलेन नेतृत्वमावहतः इन्डिया' सख्यस्य २३४ स्थानेषु कोण्ग्रस् दलेन ९९ स्थानानि प्राप्तानि।|The Congress won 99 of the 234 seats in the Congress-led India' ally.|कांग्रेस के नेतृत्व वाले भारत के सहयोगी दल में कांग्रेस ने 234 सीटों में से 99 सीटें जीतीं।
स्वतन्त्रादिभिः अन्यैः १८ स्थानानि च प्राप्तानि।|Independents and others won 18 places.|निर्दलीय और अन्य ने 18 स्थानों पर जीत हासिल की।
नरेन्द्रमोदिनः नेतृत्वे नूतनं मन्त्रिमण्डलं जूण् १०तमे दिनाङ्के शपथवचनं करिष्यति।|The new cabinet led by Narendra Modi will be sworn in on June.|नरेंद्र मोदी के नेतृत्व में नया मंत्रिमंडल जून को शपथ लेगा।
मोदिवर्यः तृतीयवारमेव प्रधानमन्त्रिपदं प्राप्नोति।|Mr. Modi is becoming Prime Minister for the third time.|श्री मोदी तीसरी बार प्रधानमंत्री बन रहे हैं।
अल्पानाम् अपि वस्तूनां संहतिः कार्यसाधिका। तृणैः गुणत्वम् आपन्नैः बध्यन्ते मत्त-दन्तिनः॥|The group of even small things can accomplish (a great) work. Just like when numerous blades of grass come together, they can tie even a drunken elephant.|छोटी-छोटी बातों के समायोजन से बड़ा कार्य सिद्ध हो जाता है जैसे कि तृणों को जोड़कर बनाई गई डोरी हाथी को बाँध देती है।
यदा धर्ममर्यादा न भविष्यति तदा पशुधर्मः सर्वत्र प्रसृतो भविष्यति। तदानीं केन कः पाशविककर्माणि निवारयितुं शक्येत?|If there is no respect for religion then there will be animal-like behavior!! Then who will be able to stop this animalistic behavior!!!|धर्म की मर्यादा यदि ना हो तब तो पशु जैसा व्यवहार ही होगां !! तब कौन ये पाशविक व्यवहार रोक सकेगा!!!
धारावाहिकं गीताप्रश्नोत्तरम् -६०||
धृतराष्ट्रः - हे सञ्जय ! अर्जुनः स्तुतिमाध्यमेन विश्वरूपभगवन्तम् उद्दिश्य अन्यत् किं कथयन् अस्ति?||
सञ्जयः - आं, राजन् ! अवश्यमेव अर्जुनस्य उक्तिं श्रुत्वाहं तत्सर्वं यथावत् भवते श्रावयामि । ततः अर्जुनः एवमुक्तवान् -
अर्जुनः - हे परमात्मन् ! तव अनेकमुखनेत्रम्, अनेकबाहूरुपादं बहूदरं, बहुविकरालद्रंष्ट्रम् इत्थंभूतं महद्रूपं वीक्ष्य सर्वे प्राणिनः भयभीताः सन्ति, तथैव अहमपि।||
हे परमेश्वर! तव अनेकं प्रदीप्तवर्णम्, आकाशस्पर्शिनं व्याप्तमुखं, प्रदीप्तविशालनेत्रं, देदीप्यमानं च त्वाम् अवलोक्य अन्तःकरणतः हि व्यथितोऽहं धैर्यं, शान्तिं च न प्राप्नोमि । प्रलयकालः आगतः किमितिवत् भवतः प्रदीप्ताग्निसंनिभानि, विकरालदंष्ट्राभिः भयानकानि मुखानि वीक्ष्य अहं दिशोऽपि विस्मृतवान्, न च शर्म हि लभे । अतः हे देवदेव ! हे जगत्पते ! त्वं प्रसन्नः भव।||
अहो! भीष्मः, द्रोणः, कर्णः च स्वपक्षीयैः प्रमुखयुद्धवीरैः सह त्वामेव प्रविशन्तः सन्ति इति पश्यामि । एवमेव नृपगणैः सह सर्वे धृतराष्ट्रपुत्राः दुर्योधनादयः अपि विकरालदंष्ट्राभिः तव भयानकमुखानि त्वरया प्रविशन्ति । तेषु केचन तु तव दशनान्तरेषु चूर्णीभूत्वा  शिरोहीनाः हि अवलोक्यन्ते।||
नदीनां जलप्रवाहाः यथा समुद्राभिमुखं कूर्दन्ते, तथैव नरलोकेषु स्थिताः एते वीराः भीष्मद्रोणादयः भवतः अभिविज्वलन्ति मुखानि प्रति धावन्ति, प्रविशन्ति चेति दृश्यते । यथा पतङ्गाः मोहवशतः वेगेन प्रदीप्ताग्निं प्रविश्य स्वतः नश्यन्ति, तथैव दुर्योधनादयः सर्वे मोहवशतः स्वनाशाय भवतः मुखानि सवेगं प्रविशन्ति । त्वमपि प्रज्वलितैः मुखैः तान् सर्वान् भक्षयन् सर्वतः लेलिह्यसे इति पश्यामि । हे प्रभो ! तव च उग्रप्रकाशः सर्वं जगत् परिव्याप्तं सत् सर्वं प्रतपति इति । (११/२३-३०)||
सोपाने शिवमन्दिरस्य मदिरां पीत्वा प्रमत्तं क्वचित् दृष्ट्वा पण्डित-मण्डितः तम् अवदत् दैवात् तु भीतिं भज॥ श्रुत्वैतन्ननु मद्यपस्य वचनैः मूकः अभवत् बुद्धिमान्। शम्भुः यत्र न तत् वद स्वयम् इतः यास्यामि अहं तत्र भो॥|Seeing a man drunk and drunk on the stairs of the Shiva temple, the priest said, "Hey, think of God." The drunkard said something that left the priest speechless. He said, "Tell me where Shiva is and I will go there."|मदिरा पीकर मस्त एक आदमी को शिव मन्दिर की सीढ़ी पर देखकर पुजारी ने कहा कि अरे भगवान का तो खयाल करो। तो पियक्कर ने ऐसी बात कही कि पंडित की बोलती बन्द हो गई। वह बोला कि शिव कहा नहीं हैं वह जगह बता दो मै वही चला जाउंगा।
विकृतिं नैव गच्छन्ति सङ्ग-दोषेण साधवः। आवेष्टितं महासर्पैः चन्दनं न विषायते।।|In the same way, even if a snake is wrapped around a sandalwood tree, it is not poisonous.|प्रकार से चन्दन के वृक्ष से सर्प के लिपटे रहने पर भी वह विषैला नहीं होता उसी प्रकार से संगदोष (कुसंगति) होने पर भी साधुजनों के गुणों में विकृति नहीं आती।
धारावाहिकं गीताप्रश्नोत्तरम् -६१||
अर्जुनः - हे परमदेव ! नमस्तुभ्यम् । हे प्रभो ! प्रसन्नः भव । त्वम् उग्ररूपधारी वस्तुतः कोऽसि ? तत्त्वतः त्वां ज्ञातुमिच्छामि, कृपया कथय।||
श्रीकृष्णः - अर्जुन ! एतान् सर्वलोकान् समाहर्तुम् उद्यतोऽहं महाकालोऽस्मि।||
अर्जुनः - अहो, भगवन् ! अहन्तु एतद् अत्यन्तम् उग्ररूपम् अवलोक्य नितरां भीतिग्रस्तोऽस्मि । किमर्थं वा अत्र आगतोऽसि प्रभो?||
श्रीकृष्णः - इदानीं तु सर्वलोकान् समाहर्तुमेव अत्र आगतोऽस्मि अर्जुन!||
अर्जुनः - एवञ्चेद् अत्र कोऽपि नावशिष्यते किं भगवन्?||
श्रीकृष्णः - भारत ! तव प्रतिपक्षीयाः यावन्तः योद्धारः सन्ति, ते सर्वे त्वयि अयुध्यमाने अपि न भविष्यन्ति । यतोहि पूर्वमेव एते सर्वे मया हताः स्युः । अतस्त्वं मोहभयादिकं विसृज्य युद्धाय उत्तिष्ठ । अनेन त्वं यशः प्राप्नुहि, शत्रून् विजित्य धनधान्यसम्पन्नं सुखप्रदं राज्यं लभस्व।||
अर्जुनः - भगवन् । तर्हि मत्कृते युद्धस्य का आवश्यकता?||
श्रीकृष्णः - हे सव्यसाचिन् ! त्वं केवलं निमित्तमात्रं भव, अलं चिन्तया।||
अर्जुनः - परन्तु भगवन् ! भीष्मद्रोणादीन् वीरान् कथं वा अहं जेतुं शक्नुयाम्?||
श्रीकृष्णः - अहो, मोहव्याकुल, अर्जुन ! मया किञ्चित् पूर्वं हि उक्तं ननु ? भीष्मः, द्रोणः, जयद्रथः, कर्णः, तथा अन्येऽपि यावन्तः शूरवीराः सन्ति, ते सर्वे पूर्वमेव मया हताः एव । अहं यान् हतवान्, तान् एव त्वं जहि । भीतिः मास्तु तव । युद्धं कुरु । युद्धे त्वं सर्वान् शत्रून् जेतुं सक्षमः भविष्यसि।||
धृतराष्ट्रः - अहो, कृष्णस्तु अर्जुनं युद्धार्थमेव वारं वारम् उत्साहयन् अस्ति । तर्हि युद्धम् अवश्यं भविष्यतीति मन्ये । ततः किम् अभूत् सञ्जय?||
सञ्जयः - राजन् ! भगवतः श्रीकृष्णस्य एतादृशानि वचनानि श्रुत्वा भयभीतः अर्जुनः, कृताञ्जलिः सन्, अतीव भीतः गद्गदवचनेन भगवन्तं प्रणम्य, भूयः स्तुवन् च एवं कथितवान्, कृपया श्रूयताम्।||
अर्जुनः - हे भगवन् ! हे अन्तर्यामिन् ! तव नामानुकीर्तनं कुर्वत् जगदिदम् अत्यन्तं हर्षितं भवति, परमम् अनुरागं च प्राप्नोति । तव तेन नामगुणकीर्तनेन भीताः राक्षसाः दशसु दिक्षु पलायन्ते । सिद्धगणाः त्वां नमस्कुर्वन्ति । एतत्तु सर्वं समुचितमेव स्यादिति । (११/३१-३६)||
न दैवम् इति सञ्चिन्त्य त्यजेत् उद्योगम् आत्मनः। अनुद्योगेन तैलानि तिलेभ्यः न अप्तुम् अर्हति॥|Thinking (assuming) that everything is predestined, one should not stop (avoid) trying; because, oil cannot be obtained from sesame seeds without effort.|सब कुछ भाग्य के अधीन है ऐसा सोचकर परिश्रम का त्याग नहीं करना चाहिए क्योंकि परिश्रम के बिना कोई भी तिल से तेल तक को प्राप्त नहीं कर सकता।
यतः परिश्रमं विना तिलेभ्यः कोऽपि कदापि तैलं न प्राप्तुम् अर्हति एव।|Thinking (assuming) that everything is predestined, one should not stop (avoid) trying; because, oil cannot be obtained from sesame seeds without effort.|सब कुछ भाग्य के अधीन है ऐसा सोचकर परिश्रम का त्याग नहीं करना चाहिए क्योंकि परिश्रम के बिना कोई भी तिल से तेल तक को प्राप्त नहीं कर सकता।
नासिका अनुस्वारस्य उच्चारणस्थानम्।|The nose is the locus of pronunciation for anusvaara.|नाक अनुस्वार का उच्चारण स्थान है।  
धीराः न शोचन्ति कदापि।|The wise never grieve.|बुद्धिमान लोग कभी शोक नहीं करते।  
मित्रपरीक्षणम् आपत्काले भवति।|The test of friendship happens during difficult times.|मित्रता का परीक्षण कठिन समय में होता है।  
उद्वाहानन्तरं गृहस्थः इति उच्यते।|One is called a householder after marriage.|विवाह के पश्चात् व्यक्ति को गृहस्थ कहा जाता है।  
शृगालः वनं प्रति धावति।|The jackal runs towards the forest.|सियार वन की ओर दौड़ता है।  
स्खलनकारणेन सा सोपानेभ्यः अपतत्।|Due to slipping, she fell from the stairs. |फिसलने के कारण वह सीढ़ियों से गिर गई।  
हिमपातं दृष्ट्वा केचन अत्युत्साहिताः।|Some became overexcited upon seeing the snowfall.|हिमपात देखकर कुछ लोग बहुत उत्साहित हो गए।  
अहं लघूद्योगं प्रारप्स्ये।|I will start a small business.|मैं एक छोटा व्यापार शुरू करूँगा।  
नलिकायां मलमिश्रितं जलम् आयाति।|Dirty water comes through the pipe.|मल मिला हुआ पानी नल के माध्यम से आता है।  
कुञ्चिकागुच्छः एव पतितः कुत्रचित्।|The key-bunch itself fell somewhere.|चाबियों का गुच्छा ही कहीं गिर गया।
अद्य सायं रामायणपाठः अस्ति।|Today evening there is a recitation of the Ramayana.|आज शाम रामायण का पाठ है।
युवानः दृढनिश्चयिनः स्युः।|Youngsters should be firm in their resolve.|युवा अपने निश्चय में दृढ़ रहें।
बुद्धिबलं सर्वबलप्रधानम्।|The supreme among strengths is the Intellectual strength.|बुद्धिमत्ता सब शक्तियों में प्रधान है।
प्रातरुत्थाय पितरौ नमति रामः।|Rama wakes up in the morning and bows to his parents.|सुबह उठकर राम माता-पिता को नमस्कार करता है।
मम पुत्र्याः विवाहः अग्रिमवर्षे भविता।|My daughter's wedding will take place next year.|मेरी बेटी का विवाह अगले वर्ष होगा।
सङ्गठनं सर्वसिद्ध्यास्पदं भवति।|Organization is the abode of all successes.|संगठन सफलता का घर है।
मन्दिरनिर्माणे महती स्थापत्यकला उपयुज्यते स्म।|Great architectural skill was employed in temple construction.|मंदिर निर्माण में महान स्थापत्य कला का प्रयोग किया जाता था।
कृष्णस्तु भगवान् स्वयम्।|Krishna is the god himself.|कृष्ण स्वयं परमेश्वर हैं।
युवजनाः शस्त्रशास्त्रज्ञाः भवेयुः।|The youth should become experts in weaponry and scriptures.|युवा शस्त्रों और शास्त्रों में विशेषज्ञ बनना चाहिए।
तव पुत्रं सामाजिकानुशासनं पाठय।|Teach social ethics to your son.|अपने बेटे को सामाजिक अनुशासन सिखाओ।
साधुजनानां दर्शनं सुकृतिकरं भवति। सज्जनाः पुण्यक्षेत्रसदृशाः भवन्ति। पुण्यक्षेत्रसन्दर्शनेन फलं चिरेण लभ्यते। साधुसमागमस्तु सपदि फलं ददाति।|Visiting the noble is by itself holy; since they are the source of pious and sacred knowledge. While the other 'tirthas' or holy places give their effects after some time, acquaintance with the good and righteous pays off immediately.|सत्पुरुषों का दर्शन बडा पुण्य देनेवाला होता है। साधुजन पुण्यक्षेत्र की भाँति होते हैं। पुण्यक्षेत्र भी कुछ समय बाद फल देते हैं। परन्तु सज्जनों का समागम तो झट से लाभ देता है।
सतां हि दर्शनं पुण्यं, तीर्थभूताः च सज्जनाः, कालेन फलते तीर्थं सद्यः सज्जन-सङ्गतिः॥|Visiting the noble is by itself holy; since they are the source of pious and sacred knowledge. While the other 'tirthas' or holy places give their effects after some time, acquaintance with the good and righteous pays off immediately.|सत्पुरुषों का दर्शन बडा पुण्य देनेवाला होता है। साधुजन पुण्यक्षेत्र की भाँति होते हैं। पुण्यक्षेत्र भी कुछ समय बाद फल देते हैं। परन्तु सज्जनों का समागम तो झट से लाभ देता है।
उत्तरप्रदेशलोकसभापरिणामः - योगिनः उपेक्षां कृत्वा गुजरातस्य अस्य पूर्वपदाधिकारिणं प्रति दलस्य मोहः विपरितः जातः।|Uttar Pradesh Lok Sabha results: Yogin's neglect has reversed the party's fascination with this former Gujarat office bearer.|उत्तर प्रदेश लोकसभा नतीजे - योगी की उपेक्षा से पार्टी का मोह गुजरात के इस पूर्व पदाधिकारी पर टूटा।
लोकसभा २०२४ परिणामेषु उत्तरप्रदेशे राममन्दिरस्य निर्माणानन्तरं रामलालाप्रतिष्ठायाः च अनन्तरं हिन्दुमतानां बहुमतं प्राप्तुं आशां कुर्वन् भाजपद्वारा केवलं ३३ आसनानि एव प्राप्तानि।|In the Lok Sabha 2024 results, the BJP won only 33 seats in Uttar Pradesh after the construction of the Ram Temple and the Ram Lal Pratishtha, hoping to win a Hindutva majority.|लोकसभा 2024 के नतीजों में, राम मंदिर निर्माण और रामलला प्रतिष्ठा के बाद हिंदुत्व बहुमत हासिल करने की उम्मीद में भाजपा ने उत्तर प्रदेश में केवल 33 सीटें जीतीं।
गतलोकसभायां ६२ आसनानि प्राप्तवतः भारतीयजनतापक्षस्य महती हानिः अभवत्।|The Bharatiya Janata Party (BJP) suffered a huge loss after winning 62 seats in the last Lok Sabha.|पिछली लोकसभा में 62 सीटें जीतने के बाद भारतीय जनता पार्टी (बीजेपी) को भारी नुकसान हुआ है।
अस्मिन् विषये राजनैतिकविशेषज्ञाः मन्यन्ते यत् अस्मिन् लोकसभानिर्वाचने ७० तः अधिकानि आसनानि प्राप्यन्ते चेत् मुख्यमन्त्रिणः परिवर्तनस्य दलस्य तथाकथितयोजनायाः विवादेन दलस्य दुर्दशा अभवत्।|In this regard, political experts believe that the controversy over the party's so-called plan to change the chief minister if it wins more than 70 seats in this Lok Sabha elections has put the party in dire straits.|इस संबंध में राजनीतिक विशेषज्ञों का मानना ​​है कि इस लोकसभा चुनाव में 70 से अधिक सीटें जीतने पर मुख्यमंत्री बदलने की पार्टी की तथाकथित योजना पर विवाद ने पार्टी को मुश्किल में डाल दिया है।
राजनैतिकस्रोतानां अनुसारम् अमितशाहः योगी आदित्यनाथः च उभावपि नरेन्द्रमोदिनः उत्तराधिकारिरूपेण दृश्येते।|According to political sources, both Amit Shah and Yogi Adityanath are seen as Narendra Modi's successors.|राजनीतिक सूत्रों के मुताबिक अमित शाह और योगी आदित्यनाथ दोनों को नरेंद्र मोदी के उत्तराधिकारी के तौर पर देखा जाता है।
अमितशाहस्य लाभाय योगि-आदित्यनाथस्य राजनैतिकजीवनस्य समाप्त्यर्थं काचित् योजना कृता इति आरोपाः आसन्।|There were allegations that some plan was hatched to end Yogi Adityanath's political career for the benefit of Amit Shah.|आरोप थे कि अमित शाह को फायदा पहुंचाने के लिए योगी आदित्यनाथ का राजनीतिक करियर खत्म करने की कोई साजिश रची गई थी।
द्वयोः आन्तरिकस्पर्धा, असहमतिः च बहुकालात् प्रचलति।|The internal rivalry and disagreement between the two has been going on for a long time.|दोनों के बीच अंदरूनी प्रतिद्वंद्विता और असहमति काफी समय से चली आ रही है।
विशेषतः मोदी-शाहयोः विश्वसनीयः पूर्व-आईएएस-अधिकारी ए.के.शर्मा मुख्यमन्त्रित्वेन योगिनः स्थाने भवेत् इति योजना आसीत्।|Specifically, it was planned that AK Sharma, a former IAS officer trusted by Modi and Shah, should replace Yogin as chief minister.|विशेष रूप से, यह योजना बनाई गई थी कि मोदी और शाह के भरोसेमंद पूर्व आईएएस अधिकारी एके शर्मा को योगी की जगह मुख्यमंत्री बनाया जाए।
राजनैतिकसूत्राणाम् अनुसारम् उत्तरप्रदेशे किञ्चित्कालपूर्वम् आयोजिते विधानसभानिर्वाचने भाजपद्वारा सत्तां प्राप्तुं महत्त्वपूर्णां भूमिकां निर्वहन् सेवानिवृत्तः वरिष्ठः सर्वकारीयः अधिकारी एके शर्मा इत्ययं चर्चायां आसीत्।|According to political sources, AK Sharma, a retired senior government official who played a crucial role in the BJP winning power in the recently held Assembly elections in Uttar Pradesh, was in the spotlight.|राजनीतिक सूत्रों के अनुसार, उत्तर प्रदेश में हाल ही में हुए विधानसभा चुनावों में भाजपा को सत्ता दिलाने में महत्वपूर्ण भूमिका निभाने वाले सेवानिवृत्त वरिष्ठ सरकारी अधिकारी एके शर्मा सुर्खियों में थे।
सः नरेन्द्रमोदी-अमितशाहयोः विश्वसनीय-अधिकारिषु अन्यतमः आसीत्।|He was one of the trusted officials of Narendra Modi and Amit Shah.|वह नरेंद्र मोदी और अमित शाह के भरोसेमंद अधिकारियों में से एक थे।
अमितशाहस्य मतं यत् आनन्दीबेनपटेलः योगी आदित्यनाथः च उत्तरप्रदेशे गणविभाजनं कारयन्ति।|Amit Shah believes that Anandiben Patel and Yogi Adityanath are causing factional division in Uttar Pradesh.|अमित शाह का मानना ​​है कि आनंदीबेन पटेल और योगी आदित्यनाथ उत्तर प्रदेश में गुटीय बंटवारा करा रहे हैं।
सूचनादातॄणां मते गुजरातदेशे प्रचलन्ती अविश्वासराजनीतिः अधुना उत्तरप्रदेशं प्राप्ता अस्ति।|According to informants, the politics of distrust in Gujarat has now reached Uttar Pradesh.|जानकारों के मुताबिक गुजरात में अविश्वास की राजनीति अब उत्तर प्रदेश तक पहुंच गई है।
फलतः योगिना अनुशंसितानाम् अभ्यर्थीनाम् अपि लोकसभानिर्वाचने चिटिका न प्राप्ता।|As a result, even the candidates recommended by Yogi did not get tickets in the Lok Sabha elections.|नतीजा ये हुआ कि लोकसभा चुनाव में योगी द्वारा अनुशंसित उम्मीदवारों को भी टिकट नहीं मिला।
आसनवितरणे अपि द्वयोः कलहेन योग्या योजना न जाता तस्य परिणामरूपेण अयोध्या(फैजाबाद)सदृशे स्थाने अपि दलेन कटुस्वादः आस्वादितः।|Even in the distribution of seats, the two quarrels did not lead to proper planning and as a result, the party tasted the bitter taste even in a place like Ayodhya (Faizabad).|यहां तक ​​कि सीटों के बंटवारे में भी दोनों झगड़ों के कारण उचित योजना नहीं बन पाई और नतीजा यह हुआ कि पार्टी को अयोध्या (फैजाबाद) जैसी जगह पर भी कड़वा स्वाद चखना पड़ा।
वाराणस्यामपि यथोचितं विजयः न प्राप्तः।|Even Varanasi did not get the victory it deserved.|यहां तक ​​कि वाराणसी को भी वह जीत नहीं मिली जिसका वह हकदार था।
अरविन्दशर्मा १९८८ तः IAS अधिकारी अस्ति।|Arvind Sharma has been an IAS officer since.|अरविन्द शर्मा आईएएस अधिकारी रहे हैं।
सः सम्प्रति उत्तरप्रदेशस्य मन्त्रिमण्डलमन्त्रिरूपेण कार्यं कुर्वन् अस्ति।|He is currently serving as a cabinet minister in Uttar Pradesh.|वह वर्तमान में उत्तर प्रदेश में कैबिनेट मंत्री के रूप में कार्यरत हैं।
पूर्वं तेन गुजरातराज्ये नैकासु योजनासु नरेन्द्रमोदिना सह महत्तपूर्णं कार्यं कृतम् आसीत्।|Earlier, he had done important work with Narendra Modi on several schemes in Gujarat.|इससे पहले उन्होंने नरेंद्र मोदी के साथ गुजरात में कई योजनाओं पर अहम काम किया था।
२००१ तमे वर्षे मोदिसर्वकारे CMO इत्यत्र सचिवत्वेन नियुक्तः।|In 2001, he was appointed as Secretary to the CMO in the Modi government.|2001 में उन्हें मोदी सरकार में सीएमओ के सचिव के रूप में नियुक्त किया गया था।
सः २०२१ तमस्य वर्षस्य जनवरीमासे स्वैच्छिकं निवृत्तिम् अवाप्तवान्।|He took voluntary retirement in January 2021.|उन्होंने जनवरी 2021 में स्वैच्छिक सेवानिवृत्ति ले ली।
आइ.एन.डी.आई.सङ्घस्य मल्लिकार्जुनस्य गृहे सभा आरब्धा।|The meeting started at the house of Mallikarjun of INDI.|बैठक INDI के मल्लिकार्जुन के घर पर शुरू हुई।
राहुल-प्रियंका-अखिलेश-तेजस्वी-आदयः बहवः नेतारः उपस्थिताः।|Many leaders like Rahul, Priyanka, Akhilesh Tejaswi and others attended.|इसमें राहुल, प्रियंका, अखिलेश, तेजस्वी समेत कई नेता शामिल हुए।
टीडीपी-जदयूविषये अपि चर्चा सम्भविता।|The TDP-JDU issue was also discussed.|टीडीपी-जेडीयू मुद्दे पर भी हुई चर्चा।
लोकसभानिर्वाचनपरिणामस्य घोषणापश्चात् I.N.D.I.सङ्घस्य रणनीत्याः निर्णयार्थं मल्लिकार्जुनस्य दिल्लीगृहे गोष्ठी आरब्धा अस्ति।|After the announcement of the Lok Sabha election results, a seminar has begun at Mallikarjun’s Delhi residence to decide the strategy of the I.N.D.I.|लोकसभा चुनाव नतीजों की घोषणा के बाद आई.एन.डी.आई. की रणनीति तय करने के लिए मल्लिकार्जुन के दिल्ली आवास पर सेमिनार शुरू हो गया है।
सङ्घस्य विपक्षे उपवेशनं सर्वकारनिर्माणं वा इति सभायां निर्णयः भविष्यति।|The assembly will decide whether to sit in opposition or form a government.|विधानसभा तय करेगी कि विपक्ष में बैठना है या सरकार बनानी है।
वस्तुतः परिणामेषु संघः आहत्य २३४ आसनानि प्राप्तवान् अस्ति।|In fact, the results have shown the Union winning 234 seats.|दरअसल, नतीजों में यूनियन को 234 सीटों पर जीत मिलती दिखाई गई है।
सर्वकारनिर्माणार्थं २७२ सांसदानां समर्थनस्य आवश्यकता वर्तते।|The support of 272 MPs is needed to form the government.|सरकार बनाने के लिए 272 सांसदों के समर्थन की जरूरत है।
एतादृश्यां परिस्थितौ बहुमतस्य कृते सहायकसांसदानाम् अन्वेषणम् आवश्यकं वर्तते।|In such a situation, it is necessary to find helpful MPs for the majority.|ऐसे में बहुमत के लिए मददगार सांसद ढूंढना जरूरी है।
मोदी एनडीए इत्यस्य नेता निर्वाचितः।|Modi elected leader of the NDA.|मोदी एनडीए के नेता चुने गए।
१६ दलानां २१ नेतारः सभायाम् उपस्थिताः आसन्; राष्ट्रपति द्वारा लोकसभाभङ्गः|21 leaders from 16 parties attended the meeting; Dissolution of the Lok Sabha by the President|बैठक में 16 पार्टियों के 21 नेता शामिल हुए; राष्ट्रपति द्वारा लोकसभा का विघटन
लोकसभानिर्वाचनानन्तरं सर्वकारस्य निर्माणार्थं प्रयत्नाः आरब्धाः।|After the Lok Sabha elections, efforts were made to form a government.|लोकसभा चुनाव के बाद सरकार बनाने की कोशिशें की गईं।
अस्मिन् सन्दर्भे बुधवासरे सायं ४ वादने प्रधानमन्त्रिनिवासस्थाने एनडीए-सङ्घस्य प्रथमा सभा अभवत्।|In this context, the first meeting of the NDA was held at the Prime Minister's residence at 4 pm on Wednesday.|इसी सिलसिले में बुधवार शाम 4 बजे प्रधानमंत्री आवास पर एनडीए की पहली बैठक हुई।
मोदी होरायावत् चलितायां सभायां एनडीए इत्यस्य नेता निर्वाचितः।|Modi was elected NDA leader in a rally that lasted for hours.|घंटों चली रैली में मोदी को एनडीए नेता चुना गया।
सभायां १६ दलानां २१ नेतारः उपस्थिताः आसन्।|The meeting was attended by 21 leaders of 16 parties.|बैठक में 16 पार्टियों के 21 नेता शामिल हुए।
सूत्रानुसारं ७ जून दिनाङ्के एनडीए-सांसदानां समागमानन्तरं सर्वकारस्य निर्माणस्य प्रस्तावं राष्ट्रपतिं प्रति भविष्यति।|According to sources, after the NDA MPs meet on June 7, the proposal to form the government will be submitted to the President.|सूत्रों के मुताबिक, 7 जून को एनडीए सांसदों की बैठक के बाद सरकार बनाने का प्रस्ताव राष्ट्रपति को सौंपा जाएगा।
राजनाथसिंहः, अमितशाहः, जेपी नड्डा च सर्वैः सहयोगिदलैः सह व्यक्तिगतं वार्तालापं कृत्वा नूतनसर्वकारस्य स्वरूपविषये चर्चां कृतवन्तः।|Rajnath Singh, Amit Shah and JP Nadda held personal talks with all the allies to discuss the makeup of the new government.|नई सरकार के गठन पर चर्चा के लिए राजनाथ सिंह, अमित शाह और जेपी नड्डा ने सभी सहयोगियों से व्यक्तिगत बातचीत की।
