Sanskrit|English|Hindi
अत्र तु सदा एवम् एव प्रवर्तते।|Here, it always proceeds like this.|यहाँ, सदा ऐसा ही चलता रहता है।
भोः अद्य अपि खिन्नो दृश्यसे।|Sir, you look upset even today.|तुम आज भी खिन्न लगते हो जी।
सर्वेषां पुरुषाणाम् एकैव गतिः।|There is one single case of all men.|सभी पुरुषों की एक ही स्थिति है।
भवन्तः इव अहम् अपि निराशः अस्मि।|Like all your honours, I too am disappointed.|आप लोगों के समान, मैं भी निराश हूँ।
कल्यम् अहं गमिष्यामि प्रातरुत्थाय देहलीम्।|I will leave for Delhi tomorrow morning.|कल मैं जाउंगा सुबह उठ कर दिल्ली को।
स आपदि गर्दभम् अपि पितरं करोति।|He even makes a donkey the father in distress.|वह संकट में गधे को भी पिता बना लेता है।
किं तव अग्रजः शिक्षितो नास्ति।|Is your elder brother not educated?|क्या तुम्हारा बड़ा भाई शिक्षित नहीं है?
बालको भोजनं भोजनम् इति गायति।|The child sings "bhojanam! bhojanam!"|बच्चा भोजनम् भोजनम् गाता है।
अयि अधमे मम शिशुं प्रतिदेहि।|O vile lady! return my child.|रे नीच स्त्री, मेरा बच्चा लौटाओ।
मम पितृपितामहाः सदा धनसञ्चये रता आसन्।|My father-grandfathers were always engaged in accumulating wealth.|मेरे बाप-दादा सदा पैसा इकट्ठा करने में लगे रहते थे।
किं वा त्वं मयि स्निह्यसि न वा।|Do you have affection for me or not?|क्या तुम्हें मुझपर स्नेह है या नहीं?
तव हस्तघटिकासङ्ग्रहो मे रोचते।|Your watch collection pleases me.|तुम्हारे घड़ियों का संग्रह मुझे अच्छा लगता है।
अस्मिन् जन्मनि तु आवयोः सङ्गो न भवेत्।|In this birth, there could be no relationship of both of us.|इस जन्म में तो हम दोनों का संग नहीं होगा।
तात किं मां परिरम्भणं दास्यसि।|Dad! will you give me a hug?|पिताजी, क्या मुझे गले लगाऐंगे?
तव हस्ते विद्यारेखा नास्ति वत्स।|There is no line of education in your hand, O child.|तुम्हारे हाथ में विद्या की रेखा नहीं है, बच्चे।
अयि कथं कुक्कुरं पुत्रत्वेन ख्यापयसि।|Hey! Why do you mention the dog as son?|अरे! तुम कुत्ते को बेटा क्यों बताती हो?
गृहे ते को राजते माता वा पिता वा।|Who rules in your house, the mother or the father?|तुम्हारे घर में कौन राज करता है, माँ या पिता?
एष कदापि मम धनं न प्रतिदास्यति।|This one will never return my money.|यह कभी भी मेरा पैसा वापस नहीं करेगा।
मम पिता त्वत्तो वर एव अस्ति अर्णव।|My father is certainly better than you, Arnav!.|मेरे पिता तुमसे तो अच्छे हीं हैं, अर्णव।
परान्नं तु भाग्यवन्त एव भक्षयन्ति।|Only the fortunate eat food of others.|भाग्यशाली ही दूसरों का अन्न खाते हैं।
कोकिला कस्य नीडे स्वाण्डं स्थापयति।|The cuckoo places its egg in whose nest?|कोयल किसके घोंसले में अपना अंडा रखती है?
वित्तं तुच्छं चेत् स्वकं सर्वधनं मे दातव्यम्।|All private wealth must be given to me, If wealth is worthless.|यदि पैसा तुच्छ है, तो अपना सारा धन मुझे दे देना चाहिए।
यदेच्छामि तदा देवो न वर्षति।|Whenever I desire, the deity does not rain.|जब मैं चाहता हूँ, तब देवता वर्षा नहीं करते।
आदिनं पाकशालायां तिष्ठसि।|You stay in the kitchen all day.|दिनभर रसोई में रहती हो।
प्रेयस्या विवाहे मद्यपानं हि परम्परा।|In the wedding of the beloved girl, drinking alcohol is actually a tradition.|प्रियतमा के विवाह में, मदिरा पीना परंपरा ही है।
मदाश्रितः भव इति कृष्णः उवाच।|"Be the one who depends on me", said Krishna.|मुझ पर आश्रित हो जाओ, कृष्ण ने कहा।
यानाश्रितः त्वम् अलसः जातः।|You, who are dependent on vehicles,  have become lazy.|वाहनों पर आश्रित होकर तुम आलसी हो गए हो।
सर्वकाराश्रितः न भव।|Do not be the one who is dependent  on the government.| सरकार पर आश्रित मत बनो।
ईश्वरभक्त्याश्रितः सः सदा मोदते।|He, who is dependent on devotion towards Ishwara, enjoys always.|जो ईश्वर-भक्ति पर आश्रित होता है, वह सदैव आनंदित रहता है।
शाखाश्रितः मार्जारः पक्षिणं मारयति।|The cat,  who is sheltered  on the branch,  kills the bird.|शाखा पर बैठा बिल्ला पक्षी को मार देता है।
नौकाश्रितः निमज्जमानः ।|He, who is  seated on the boat, is drowning.|नौका पर आश्रित वह डूब रहा है।
वृक्षाश्रितः अस्ति संसारः।|This  world is the one which is dependent on the trees.|संसार वृक्षों पर आश्रित है।
गुर्वाश्रितः वर्तते शिष्यः।|The disciple remains the one who is dependent on the teacher.|शिष्य गुरु पर आश्रित रहता है।
मात्राश्रितः भवति शिशुः।|The child is dependent on the mother.|शिशु माता पर आश्रित होता है।
भोजनाश्रितः भवति तुन्दिलः।|A fatso is dependent on food.|पेटू भोजन पर आश्रित होता है।
खात् पपात ताले ससज्ज|someone is coming out from one problem but gets caught into another|आसमान से गिरा खजूर में अटका
स्तम्बे रमते इति स्तम्बेरमः।|One who delights in a pillar is called "Stamberama."|जो स्तम्भ में रमण करता है, उसे "स्तम्बेरमः" कहते हैं।
हितवादिन्याः मम वचनं कुरुष्व।|You follow the advice of my lady wellwisher.|मेरा हित करने वाली के वचन का परिपालन करो।
आयाहि।|Come.|आओ।
कुतः त्वया सदा जृम्भमाणेन भूयते।|Why is it always being yawned by you?|तुम्हारे द्वारा सदा जम्हाई लेने वाला क्यो होया जाता है। 
करः (शुण्डः) यस्य अस्ति सः करी।|An elephant is one which has a hand (trunk).|जिसके पास कर (सूंड) होती है वह हाथी होता है।
तन्वी तैलधारा पतति पात्रात्।|A thin stream of oil falls out of the vessel.|पात्र से पतली तेल की धारा गिरती है।
स्वान्तस्थमीश्वरं पश्य।|See the eshwar who is within you.|अपने भीतर स्थित ईश्वर को देखो।
बुद्ध्या सदा रामः रामः इति चिन्तयामि।|With wisdom, I always contemplate "Rama Rama."|बुद्धि से मैं सदा "राम राम" का चिंतन करता हूँ।
मन्दस्वरः सः अरोदत्।|He, who has a soft-voice, wept.|मन्द ध्वनि वाला वह रो रहा था।
प्रियवादिनं सर्वे इच्छन्ति।|Everyone desires a person who speaks kindly.|सभी प्रिय बोलने वाले को चाहते हैं।
अर्जुनवस्त्रवेष्टितः सः।|He was dressed in white clothes.|वह श्वेत वस्त्रों में आवृत है।
प्रश्रितं वचनम् अवदत् रामः।|Rama spoke humble sentence.|राम ने विनम्र वचन बोले।
भुग्नां दूरवाणीं दृष्ट्वा अरोदत् सा।|Seeing the broken telephone, she cried.|टूटी हुई दूरवाणी देखकर वह रो पड़ी।
कामोपहतः विषयान् प्रति परिधावति।|One who is overwhelmed by desires goes after sense-objects.|काम से पीड़ित विषयों की ओर दौड़ता है।
कृष्णगीता गीता गीतया गीयते।|Gita which was sung by Krishna is being sung by Gita.|कृष्ण द्वारा गाई गई गीता गीता के द्वारा गाई जा रही है। 
अग्रे प्रश्नः न कार्यः।|No questioning should be done further.|आगे कोई प्रश्न नहीं करना चाहिए।
सत्त्ववतः क्रियावतः श्रेयः निश्चितम्।|Welfare (of a person who is) virtuous and active is a certainty.|सत्ववान् और क्रियाशील का कल्याण निश्चित होता है।
रामकीर्तनहर्षिता सा।|She was delighted singing Raama-hymns.|रामकीर्तन से वह हर्षित हुई।
शत्रुसैन्यप्रणाशी अस्ति रामः।|Raama is the destroyer of enemy armies.|राम शत्रु सेना के विनाशक हैं।
सर्वकार्यसमृद्धिनी भवति ईशभक्तिः।|Devotion to God is a success-giver in all tasks.|ईश्वर की भक्ति सभी कार्यों की समृद्धि कराने वाली होती है।
वृथा त्वया वैरम् इदम् आहृतम्|You have incurred this enmity in vain|वृथा तुम्हारे द्वारा यह वैर मोल लिया गया
स मनुते|he understands|वह समझता है 
स अवमनुते|he disrespects|वह अनादर करता है
तत् मम आचक्ष्व|tell me that|वह मुझे बताओ
आनृण्यं कथं गन्तास्मि|how will pay back|उपकार कैसे चुकाउंगा
पूर्णमानसः|one who is mentally contented.|
सुराणाम् असुराणां वा त्वं का भवसि।|Are you one among the gods or the demons?|तुम देवताओं में से हो या असुरों में से हो। 
सुरां न पिबेत्।|One should not drink alcohol.|किसी को शराब नहीं पीनी चाहिए।
नृपतेः अभिषेचनं चलति।|The king's coronation is taking place.|राजा का अभिषेक चल रहा है । 
माता पित्रे माम् आदिशत्।|Mother gave instructions to me for (conveying to) father.|माता ने मुझे पिता के लिए आदेश दिया।
द्वाभ्यां मासाभ्याम् ऊर्ध्वं न भवेत्।|It will not happen after two months.|यह दो महीने के बाद नहीं होगा।
पृच्छतः मे भद्रम् आचक्ष्व।|Tell the good news to me (i.e., the one who is asking).|पूछने वाले मेरा शुभ समाचार बताओ।
धनप्रतिदाने चिन्तय।|Think about returning the money.|धन लौटाने पर विचार करो।
मध्यमार्गं प्राप्तवान् अहम्।|I have found the middle path.|मैंने मध्य मार्ग पा लिया।
कुशचीरालङ्कृतः सः वनवासी।|He is a forest-dweller adorned with kusha grass and bark.|वह वनवासी कुश और छाल से अलंकृत है।
वितथं न निगद।|Do not speak falsehood.|असत्य मत बोलो।
सा सर्वथा अद्य जीवितं परित्यक्ष्यति।|She will certainly give up her life today.|वह आज अपनी जान दे देगी।
अधुना पितरं किं प्रतिब्रूयाम्।|What should I reply to father now?|अब मैं अपने पिता से क्या कहूं।
संस्कृतां वाचं वद।|Speak refined language.|शुद्ध वाणी बोलो।
इत्थं तु अग्रजतर्जनमेव उपैष्यसि त्वम्।|With this, you are only going to face fury of elder brother.|ऐसे तो तुम केवल बड़े भाई का क्रोध ही प्राप्त करोगे।
पण्डितमानी सः कार्यं नाशयेत्।|He who thinks of himself as a scholar, destroys the work at hand.|स्वयं को पण्डित समझने वाला  कार्य नष्ट कर देता है।
यथा ते समाधान तथा समादधे।|I will do as per your solution.|जैसे तुम्हारा समाधान हो वैसे में करूँगा।
अप्राप्तस्य प्राप्तिः योगः।|Attainment of the unattained is yoga.|अप्राप्त की प्राप्ति ही योग है।
प्राप्तस्य रक्षणं क्षेमः।|Protection of what is obtained is kshema.|जो प्राप्त है उसका संरक्षण ही कल्याण है।
तितीक्षा भवतु सर्वदा।|Endurance should always be there.|सहनशीलता हमेशा बनी रहनी चाहिए।
कृच्छ्रगतः अहम्।|I am struck in a difficult situation.|मैं कठिनाई में पड़ गया हूँ।
चरैवेति।|Just keep moving.|केवल चलते रहो। 
वचः ते न करिष्यामि।|I will not follow your words.|मैं तुम्हारे वचन का पालन नहीं करूंगा।
सः अधिकं वेपते स्म।|He was trembling very much.|वह बहुत अधिक कांप रहा था।
शैत्येन वृद्धोऽयं स्वाङ्गानि विशति।|Due to cold, this old man covers his body.|ठंड के कारण यह वृद्ध अपने शरीर को ढकता है।
कोकेभ्यः (वृकेभ्यः) भीतः हरिणः धावति।|The deer, which is scared of wolves, runs.|हिरण भेड़ियों से डरकर दौड़ता है।
सः परश्वधेन काष्ठं छिनत्ति।|He cuts wood with an axe.|वह कुल्हाड़ी से लकड़ी काटता है।
शोकपरिप्लुतः सः।|He is overwhelmed with sorrow.|वह शोक से व्याकुल है।
अनुक्रोशः सर्वजन्तुषु स्यात्।|Compassion should exist towards all living beings.|सभी प्राणियों के प्रति दया होनी चाहिए।
संस्कृतभाषा अभ्यसनीया।|Sanskrit language must be practiced.|संस्कृत भाषा का अभ्यास करना चाहिए।
माणवकः पयोहिमं काङ्क्षते।|The boy wants ice-cream.|बालक आइसक्रीम की इच्छा करता है।
शास्त्रोक्तकर्मसु क्रियावन्तः भवेम।|We should engage ourselves in the activities prescribed by the scriptures.|हमें स्वयं को शास्त्रोक्त कार्यों में लगाना चाहिए।
चेताम्येनं विषयम्।|I am mulling over this subject.|इस विषय का गहन चिन्तन कर रहा हूँ।
विकृतस्वराः काकाः कायन्ति।|Crows with hoarse voices caw.|विकृत स्वर वाले कौए कांव-कांव करते हैं।
पण्डा यस्य अस्ति सः पण्डितः।|He who possesses knowledge is the expert.|जिसके पास ज्ञान है वही पण्डित है।
श्रद्धास्यति किं सीता हनुमति।|Will Sita trust Hanuman?|क्या सीता हनुमान पर विश्वास करेंगी। 
भाषमाणाभ्याम् अपत्याभ्यां चीत्कारः क्रियते।|Commotion is created by the children who are speaking.|बोलने वाले बच्चों के द्वारा कोलाहल किया जाता है।
चक्रवर्तिकुलजातः अयं शिशुः।|This child is born in a royal lineage.|यह शिशु चक्रवर्ती कुल में जन्मा है।
सभार्येण यज्ञकार्यं क्रियते।|The sacrificial ritual is performed along with the wife.|पत्नी के साथ स्थित (पुरुष) के द्वारा यज्ञकर्म किया जाता है।
क्रीणानया तया अधिकः व्ययः कृतः।|More expenditure was incurred by the lady who was buying.|क्रय करने वाली (महिला) उसके द्वारा अधिक व्यय किया गया।
काः महिलाः वदेयुः कार्यक्रमे।|Which women would speak in the program?|कार्यक्रम में कौन सी महिलाएं बोलेंगी। 
गीतापठनं सर्वैः कर्तव्यम्।|Reading of Gita must be done by everyone.|गीता का पठन सभी के द्वारा किया जाना चाहिए।
गीतार्थचिन्तनं कुरु।|Contemplate on the meaning of Gita.|गीता के अर्थ का चिंतन करो।
गीताश्लोकः कः एतेषु।|Which one of these is a verse of Gita.|इनमें से गीता का श्लोक कौनसा है।
गीता भगवता गीता।|Gita was sung by Ishwara.|गीता ईश्वर के द्वारा गायी गई।
गीताश्रद्धा सर्वेषां भवतु।|May everyone have trust in Gita.|गीता में सभी की श्रद्धा हो।
गीतापूजनं क्रियते मन्दिरे।|Pooja of Gita is performed in the temple.|गीता की पूजा मंदिर में की जाती है।
गीताजयन्ती कदा अस्ति।|When is Gita Jayanti?|गीताजयंती कब है। 
गीताव्याख्यात्री का अत्र।|Who is the expounder of Gita here?|यहाँ गीता की व्याख्याता कौन है। 
गीतातत्ववेत्ता अस्ति सः।|He is a Gita-scholar.|वह गीता के तत्व का ज्ञाता है।
गीतागानस्पर्धायां सा प्रथमा।|She aces Gita singing competition.|गीता गान प्रतियोगिता में वह प्रथम है।
अष्टधा प्रकृतिः अस्ति भगवतः।|The nature of the God is eightfold.|भगवान की प्रकृति अष्ट प्रकार की है।
नवधा भक्तिः उक्ता शास्त्रे।|Nine forms of devotion are mentioned in the scriptures.|शास्त्रों में भक्ति को नौ रूपों में बताया गया है।
शतधा बोधितः त्वं मया मूढ।|I have instructed you a hundred times, fool.|मैंने तुम्हें सौ बार समझाया है मूर्ख।
सहस्रधा खण्डान् अकरोत् दण्डस्य।|He broke the stick into a thousand pieces.|उसने डंडे को सहस्रों टुकड़ों में तोड़ दिया।
बहुधा सः रोधितः मया।|He was often stopped by me.|वह मेरे द्वारा कई बार रोका गया।
अनेकधा जेतुं प्रयासं कृतवानहम्।|I have made numerous attempts to win.|मैंने जीतने के लिए कई प्रयास किए हैं।
कोटिधा प्राणिनः प्राप्यन्ते संसारे।|Billions of types of living beings are there in the world.|संसार में करोड़ों प्रकार के जीव पाए जाते हैं।
सर्वधा प्रयासः कृतः मया।|Every possible effort was made by me.|मेरे द्वारा हर संभव प्रयास किया गया।
द्विधा तन्मतस्य खण्डनं कृतम्।|His opinion was refuted in two ways.|उसके मत का खंडन दो प्रकार से किया गया।
त्रिधा गुणभेदाः उक्ताः गीतायाम्।|Three kinds of guna are mentioned in the Gita.|गीता में गुणों के भेद तीन प्रकार के बताये गए हैं।
कुतः गम्भीरदर्शना दृश्यसे त्वम्।|Why do you appear so serious?|तुम इतनी गंभीर क्यों दिखाई दे रही हो। 
स्थविरया तया कथमारोढुं शक्यते।|How can it be climbed-up by that elderly lady?|वह वृद्ध व्यक्ति कैसे चढ़ सकता है।
भाषणेन त्वां विदुषीं लक्षये।|I perceive you as a learned person through your speech.| तुम्हारे भाषण से मैं तुम्हें विदुषी समझता हूँ।
कीदृशमिदं व्यञ्जनं ते मुखे।|What sort of mark is this on your face?|तुम्हारे मुख पर यह चिह्न कैसा है। 
उपेत्याधीयते यस्मात् सः उपाध्यायः।|Upaadhyaaya is person from whom it is learnt by approaching.|जिसके पास आकर पढ़ा जाता है, वही उपाध्याय होता है।
बालानां रोदनं बलम्।|Crying is the strength of children.|बच्चों का रोना उनका बल होता है।
सवृषभः सः कृषिकः कृषिक्षेत्रं प्रेषते।|The farmer who is accompanied by bulls, is going to the field.|बैलों के साथ कृषिक खेत जोतता है।
यः क्रियावान् सः पण्डितः।|He who is active is wise.|जो क्रियाशील है वही पंडित है।
मूर्तरूपः त्वं दुष्टतायाः।|You are wickedness personified.|तुम दुष्टता के मूर्त रूप हो।
गमिष्यमाणाय ब्रूहि मा विस्मर स्वदेशम्।|Tell the one who will be leaving not to forget the homeland.|जाने वाले से कहो कि अपना देश न भूलें।
ममर्द च ननर्द च|crushed and shouted|मसल दिया और चिल्लाया
पादप्रहारेण धरां प्रावेशयत्|kicked and pushed into the earth|लात मार कर धरती में घुसा दिया
इदं मे तैलपायिन् रथं मम धनं मुष्णाति।|My car that drinks oil is stealing my money.|
मुष्टिना समपोथयत्|beaten with a fist|मुक्के से ठोक डाला
तदानीं के के वः मतिमन्तः आसन्|Then which of you was wise?|तब तुम में से किस किस की बुद्धि ठिकाने रही
कृशा गाव इव स शिशिरे कम्पमान आस्ते।|The kind of weak cows he was chilling in the winter.|दुर्बल गायों के प्रकार वह सर्दी में ठिठुर रहा था।
मार्गच्युतः पथिकः खिन्नो भवति।|A traveler who strays from the path becomes distressed.|मार्ग से भटका हुआ पथिक खिन्न हो जाता है।
ध्येयच्युतः साधकः ईश्वरं प्रार्थयति।|A seeker who deviates from the goal prays to God.|लक्ष्य से भटका हुआ साधक ईश्वर से प्रार्थना करता है।
अधिकारच्युतः कार्यालये सः।|He has been divested of authority in the office.|वह कार्यालय में अधिकार से वंचित हो गया है।
लक्ष्यच्युतः धनुर्धरः पुनः प्रयतते।|An archer who misses the target tries again.|लक्ष्यच्युत धनुर्धर पुनः से प्रयास करता है।
निद्राच्युतः सः उच्चध्वनिना।|He got sleep-disrupted by a loud noise.|वह उच्च ध्वनि के कारण नींद से जाग गया।
सुखच्युतः अहं तवागमनेन।|I became  happiness-deprived  by your arrival.|मैं तुम्हारे आगमन से सुख से वंचित हो गया हूँ।
जयच्युतः सः क्रीडायाम्।|He lost victory in the game.|वह खेल में जीत से वंचित हो गया।
शान्तिच्युतः जातः संसारः मनुष्यकारणेन।|The world has lost peace because of humans.|संसार मनुष्यों के कारण शांति से वंचित हो गया है।
सन्तुलनच्युतः वृद्धः पतति।|An elderly person who loses balance falls.|संतुलन खोने वाला वृद्ध व्यक्ति गिर जाता है।
ध्यानच्युतः एव कार्यं दोषेणाचरति।|Only he who loses focus performs tasks with errors.|ध्यान खोने वाला व्यक्ति कार्य त्रुटियों के साथ करता है।
सोपाध्यायः प्राचार्यः निरीक्षणाय आयाति।|The principal, along with the teacher, comes for inspection.|प्राचार्य शिक्षक के साथ निरीक्षण के लि आता है।
समित्रः अहं अटनाय प्रेषे।|I, along with my friend, am going for a walk.|मैं मित्र के साथ भ्रमण के लिए जाता हूँ।
सरामः हनुमान् युध्यति।|Hanuman, along with Rama, fights.|हनुमान राम के साथ युद्ध करते हैं।
सेन्द्रा देवसेना युध्यते।|The Devas' army, along with Indra, fights.|इंद्र के साथ वाली देवसेना युद्ध करती है।
सशिशुः पिता शेते।|The father sleeps along with the child.|पिता बच्चे के साथ सोता हैं।
सोदाहरणान् विषयान् वदेयुः भाषणकर्त्र्यः।|The lady speakers should explain the topics with examples.|भाषण करने वाली विषयों को उदाहरण सहित बताएं।
सपत्नीकः यज्ञकर्मणे योग्यः।|He, accompained with wife, is eligible for performing yajna-duties.|पत्नी के साथ व्यक्ति यज्ञकर्म के लिए योग्य होता है।
सपुस्तकः मम स्यूतः कुत्र स्थापितम्।|Where is my bag, containing the books, kept?|मेरा पुस्तकों वाला थैला कहाँ रखा है। 
सरज्जुः धेनुः वने चरति।|The cow, with rope on, grazes in the forest.|रस्सी सहित गाय जंगल में चरती है।
सखड्गः सः युद्ध्यते।|He, with the sword, fights.|वह खड्ग के साथ युद्ध करता है।
माता त्वां कौशलम् अब्रवीत्।|Mother asked about your well being.|माता ने तुम्हारा कुशल पूछा है।
सः आयुर्वेदशास्त्रं वेद।|He knows Ayurveda shaastra.|वह आयुर्वेद शास्त्र को जानता है।
भक्तः शिरसा अभिवादनं करोति।|The devotee salutes by (bowing) his head.|भक्त सिर झुका कर अभिवादन करता है।
त्वाम् अदृष्ट्वा शोकसन्तप्तः सः।|On not being able to see you, he has becomes anguished.|तुम्हें न देखकर वह शोक से संतप्त हो गया।
नरसिंहः सैनिकः शत्रुं जघान।|The lion-like soldier, killed the enemy.|सिंह के समान पौरुष वाले सैनिक ने शत्रु को मारा।
गाथेयं विश्रुता मया।|This song has been enjoyed by me.|यह गाथा मेरे द्वारा सुनी गई है।
अद्भुता प्रीतिः उत्पादिता मित्रयोः।|Wonderful affection arose between the two friends.|मित्रों के बीच अद्भुत प्रीति उत्पन्न हुई।
शोकतप्तां पुत्रीम् उपक्रमति माता।|The mother consoles her grief-stricken daughter.|माता अपनी शोकग्रस्त पुत्री को सांत्वना देती है।
धिक् कथितम्मे।|Shame on my spoken words!|धिक्कार है मेरे कथन पर। 
क्रोधी हितवाणीम् अपि अहितामिव परिशङ्कते।|An angry person suspects even beneficial words as harmful.|क्रोधी व्यक्ति हितकारी वाणी को भी अहितकारी समझता है।
कुमार्गः विमुक्तः तेन।|Wrong path was abandoned by him.|उसके द्वारा कुमार्ग का त्याग किया गया।
धरण्यामेव स्वपिमि।|I sleep on the ground itself.|मैं धरती पर ही सोता हूँ।
इदं कृत्यं न शोभनम्।|This action is not right.|यह कार्य उचित नहीं है।
तव दर्शनात् मनसि प्रीतिः उत्पन्ना।|Seeing you created joy in my heart.|तुम्हें देखकर मेरे मन में प्रसन्नता उत्पन्न हो गई।
सहपतिः पत्नी देवदर्शनाय व्रजति।|The wife, along with her husband, goes for Devadarshana.|पत्नी पति के साथ देवदर्शन के लिए जाती है।
व्यसनैः त्वं दुस्स्थितिम् अवाप्नोत्।|Due to vices, you have reached a sorry state.|व्यसनों के कारण तुमने दुस्स्थिति प्राप्त की है।
ऊर्णवस्त्राणि नावश्यकानि अद्य।|Woolen clothes are not necessary today.|आज ऊनी वस्त्रों की आवश्यकता नहीं है।
हृदयभूतः रामः हनुमतः।|Rama is to Hanuman's beloved.|राम हनुमान के हृदय के प्रिय हैं।
प्रसीदामि तवोन्नतीं विलोक्य।|I feel gratified to see your progress.|तुम्हारी उन्नति देखकर मुझे प्रसन्नता होती है।
भयकम्पितस्वरेण कुतो वदसि।|Why do you speak in a fearful voice?|तुम भयपूर्ण वाणी में क्यों बोल रहे हो।
सुविचारजनितज्ञानम् आवश्यकम्।|Knowledge borne out of good thoughts is essential.|अच्छे विचारों से उत्पन्न ज्ञान आवश्यक है।
भक्तिः साधकं मोक्षपर्यन्तम् आकर्षति।|Devotion draws the seeker until liberation.|भक्ति साधक को मोक्ष तक आकर्षित करती है।
इष्टेन प्रीतिः जायते।|Affection arises on something that is desirable.|प्रिय वस्तु से प्रेम उत्पन्न होता है।
हस्रा उषा|Smiling Dawn|
निरिणीते अप्सः|Exposes her charms|
आप्तः पर्याप्तः भृत्यः|competent and trustworthy servant|
सत्यं वच्मि न तु पक्षपातात्|I speak the truth without any favouritism.|
एषोऽहमागतः।|Here I come.|लो आ गया मैं। 
मनोवृत्तयः मनसि भवन्ति नात्मनि।|Mental patterns occur in the mind, not in the Consiesness.|मनोवृत्तियाँ मन में होती  आत्मा में नहीं।
सत्यमेव जयते।|Truth alone triumphs.|सत्य ही विजयी होता है।
स्वाध्यायान्मा प्रमद।|Do not neglect self-study.|स्वाध्याय से कभी विमुख न हो।
सत्यान्न प्रमदितव्यम्।|Deviation from truth should not be done.|सत्य से कभी विचलित न हो।
न भवेत् धर्मपराङ्मुखः।|One should not turn away from righteousness.|धर्म से विमुख नहीं होना चाहिए।
पितुः सन्देशात् अहमत्रागतः।|I came here on my father's instruction.|मैं पिता के संदेश से यहाँ आया।
